CDRadio,182135,30.865026,db,11001,177,3,$GNGGA,102132.00,2234.22612,N,11356.25193,E,5,08,1.28,69.2,M,-2.7,M,2.0,0462*41

CDRadio,182136,27.394003,db,11024,177,3,$GNGGA,102133.00,2234.22612,N,11356.25192,E,5,08,1.28,69.2,M,-2.7,M,2.0,0462*41

CDRadio,182137,33.733950,db,11047,177,3,$GNGGA,102134.00,2234.22613,N,11356.25193,E,5,08,1.28,69.2,M,-2.7,M,2.0,0462*46

CDRadio,182139,29.608051,db,11070,177,3,$GNGGA,102136.00,2234.22612,N,11356.25194,E,5,08,1.28,69.2,M,-2.7,M,2.0,0462*42

CDRadio,182141,31.151645,db,11116,177,3,$GNGGA,102138.00,2234.22612,N,11356.25194,E,5,08,1.28,69.1,M,-2.7,M,2.0,0462*4F

CDRadio,182142,29.799203,db,11139,177,3,$GNGGA,102139.00,2234.22612,N,11356.25195,E,5,08,1.28,69.1,M,-2.7,M,2.0,0462*4F

CDRadio,182144,25.675471,db,11185,177,3,$GNGGA,102141.00,2234.22613,N,11356.25196,E,5,08,1.28,69.1,M,-2.7,M,2.0,0462*42

CDRadio,182145,29.211801,db,11185,177,3,$GNGGA,102142.00,2234.22611,N,11356.25196,E,2,08,1.28,69.1,M,-2.7,M,3.0,0462*45

CDRadio,182146,33.620807,db,11208,177,3,$GNGGA,102143.00,2234.22611,N,11356.25196,E,2,08,1.28,69.1,M,-2.7,M,2.0,0462*45

CDRadio,182147,30.955207,db,11231,177,3,$GNGGA,102144.00,2234.22611,N,11356.25196,E,2,08,1.28,69.1,M,-2.7,M,3.0,0462*43

CDRadio,182148,28.806971,db,11254,177,3,$GNGGA,102145.00,2234.22609,N,11356.25195,E,2,08,1.46,69.1,M,-2.7,M,2.0,0462*41

CDRadio,182150,30.490466,db,11300,177,3,$GNGGA,102147.00,2234.22608,N,11356.25195,E,5,08,1.36,69.1,M,-2.7,M,2.0,0462*42

CDRadio,182151,28.424730,db,11300,177,3,$GNGGA,102148.00,2234.22608,N,11356.25195,E,5,08,1.36,69.1,M,-2.7,M,3.0,0462*4C

CDRadio,182152,34.195057,db,11323,177,3,$GNGGA,102149.00,2234.22608,N,11356.25196,E,5,08,1.36,69.1,M,-2.7,M,3.0,0462*4E

CDRadio,182153,33.906807,db,11346,177,3,$GNGGA,102150.00,2234.22608,N,11356.25196,E,5,08,1.36,69.1,M,-2.7,M,2.0,0462*47

CDRadio,182154,30.022628,db,11369,177,3,$GNGGA,102151.00,2234.22608,N,11356.25197,E,5,08,1.36,69.1,M,-2.7,M,2.0,0462*47

CDRadio,182155,30.861540,db,11392,177,3,$GNGGA,102152.00,2234.22608,N,11356.25197,E,5,08,1.36,69.1,M,-2.7,M,2.0,0462*44

CDRadio,182156,30.066188,db,11415,177,3,$GNGGA,102153.00,2234.22609,N,11356.25197,E,5,09,1.23,69.1,M,-2.7,M,2.0,0462*41

CDRadio,182157,29.707733,db,11438,177,3,$GNGGA,102154.00,2234.22602,N,11356.25194,E,5,09,1.23,69.0,M,-2.7,M,2.0,0462*4F

CDRadio,182158,31.516016,db,11438,177,3,$GNGGA,102155.00,2234.22602,N,11356.25193,E,5,11,1.01,69.0,M,-2.7,M,2.0,0462*40

CDRadio,182159,28.967945,db,11461,177,3,$GNGGA,102156.00,2234.22602,N,11356.25194,E,5,11,0.84,69.0,M,-2.7,M,2.0,0462*48

CDRadio,182200,30.429472,db,11484,177,3,$GNGGA,102157.00,2234.22603,N,11356.25195,E,5,10,1.01,69.0,M,-2.7,M,2.0,0462*44

CDRadio,182201,31.439092,db,11507,177,3,$GNGGA,102158.00,2234.22601,N,11356.25196,E,5,10,1.01,69.0,M,-2.7,M,2.0,0462*4A

CDRadio,182202,29.271514,db,11530,177,3,$GNGGA,102159.00,2234.22597,N,11356.25197,E,5,10,1.23,69.0,M,-2.7,M,2.0,0462*46

CDRadio,182203,28.596572,db,11553,177,3,$GNGGA,102200.00,2234.22594,N,11356.25197,E,5,10,1.23,69.0,M,-2.7,M,2.0,0462*4A

CDRadio,182204,26.949657,db,11553,177,3,$GNGGA,102201.00,2234.22594,N,11356.25197,E,5,11,0.88,69.0,M,-2.7,M,2.0,0462*4A

CDRadio,182205,30.753580,db,11576,177,3,$GNGGA,102202.00,2234.22594,N,11356.25197,E,5,11,0.88,69.0,M,-2.7,M,2.0,0462*49

CDRadio,182206,29.943229,db,11599,177,3,$GNGGA,102203.00,2234.22592,N,11356.25197,E,5,11,0.88,69.0,M,-2.7,M,3.0,0462*4F

CDRadio,182207,29.206882,db,11622,177,3,$GNGGA,102204.00,2234.22588,N,11356.25198,E,5,11,0.88,69.0,M,-2.7,M,2.0,0462*4D

CDRadio,182208,28.014609,db,11645,177,3,$GNGGA,102205.00,2234.22584,N,11356.25199,E,5,11,0.88,69.0,M,-2.7,M,2.0,0462*41

CDRadio,182209,30.372599,db,11668,177,3,$GNGGA,102206.00,2234.22582,N,11356.25201,E,5,10,1.23,69.0,M,-2.7,M,2.0,0462*47

CDRadio,182211,28.834862,db,11691,177,3,$GNGGA,102208.00,2234.22579,N,11356.25202,E,5,11,0.88,69.1,M,-2.7,M,2.0,0462*4E

CDRadio,182212,31.090775,db,11714,177,3,$GNGGA,102209.00,2234.22578,N,11356.25203,E,5,10,1.23,69.1,M,-2.7,M,3.0,0462*4F

CDRadio,182213,28.038682,db,11737,177,3,$GNGGA,102210.00,2234.22575,N,11356.25204,E,5,10,1.23,69.1,M,-2.7,M,3.0,0462*4D

CDRadio,182215,29.311848,db,11783,177,3,$GNGGA,102212.00,2234.22574,N,11356.25204,E,5,10,1.23,69.1,M,-2.7,M,2.0,0462*4F

CDRadio,182215,29.311848,db,11783,177,3,$GNGGA,102212.00,2234.22574,N,11356.25204,E,5,10,1.23,69.1,M,-2.7,M,2.0,0462*4F

CDRadio,182216,28.525641,db,11806,177,3,$GNGGA,102213.00,2234.22574,N,11356.25204,E,5,10,1.23,69.1,M,-2.7,M,2.0,0462*4E

CDRadio,182217,30.683136,db,11806,177,3,$GNGGA,102214.00,2234.22574,N,11356.25203,E,5,10,1.23,69.0,M,-2.7,M,2.0,0462*4F

CDRadio,182218,28.805663,db,11829,177,3,$GNGGA,102215.00,2234.22573,N,11356.25202,E,5,10,1.23,68.9,M,-2.7,M,2.0,0462*40

CDRadio,182219,29.915818,db,11852,177,3,$GNGGA,102216.00,2234.22573,N,11356.25201,E,5,10,1.23,68.9,M,-2.7,M,2.0,0462*40

CDRadio,182220,29.265358,db,11875,177,3,$GNGGA,102217.00,2234.22572,N,11356.25199,E,5,10,1.23,68.8,M,-2.7,M,2.0,0462*43

CDRadio,182221,33.583399,db,11898,177,3,$GNGGA,102218.00,2234.22573,N,11356.25196,E,5,10,1.23,68.7,M,-2.7,M,2.0,0462*4D

CDRadio,182222,29.750075,db,11921,177,3,$GNGGA,102219.00,2234.22576,N,11356.25194,E,5,10,1.23,68.6,M,-2.7,M,2.0,0462*4A

CDRadio,182223,29.037808,db,11921,177,3,$GNGGA,102220.00,2234.22577,N,11356.25191,E,5,10,1.23,68.4,M,-2.7,M,2.0,0462*46

CDRadio,182225,29.052325,db,11967,177,3,$GNGGA,102222.00,2234.22572,N,11356.25186,E,5,10,1.23,68.2,M,-2.7,M,2.0,0462*41

CDRadio,182225,27.955614,db,11967,177,3,$GNGGA,102222.00,2234.22572,N,11356.25186,E,5,10,1.23,68.2,M,-2.7,M,2.0,0462*41

CDRadio,182226,28.432792,db,11990,177,3,$GNGGA,102223.00,2234.22570,N,11356.25182,E,5,10,1.23,68.0,M,-2.7,M,2.0,0462*44

CDRadio,182227,27.964987,db,12013,177,3,$GNGGA,102224.00,2234.22569,N,11356.25179,E,5,10,1.23,67.9,M,-2.7,M,3.0,0462*48

CDRadio,182228,28.956503,db,12036,177,3,$GNGGA,102225.00,2234.22569,N,11356.25177,E,5,10,1.23,67.7,M,-2.7,M,2.0,0462*48

CDRadio,182230,30.705398,db,12059,177,3,$GNGGA,102227.00,2234.22568,N,11356.25168,E,5,10,1.23,67.4,M,-2.7,M,2.0,0462*46

CDRadio,182231,29.667189,db,12082,177,3,$GNGGA,102228.00,2234.22568,N,11356.25164,E,5,10,1.23,67.1,M,-2.7,M,2.0,0462*40

CDRadio,182233,29.358589,db,12128,177,3,$GNGGA,102230.00,2234.22569,N,11356.25154,E,5,10,1.23,66.7,M,-2.7,M,2.0,0462*4C

CDRadio,182234,30.166200,db,12151,177,3,$GNGGA,102231.00,2234.22568,N,11356.25151,E,5,10,1.23,66.4,M,-2.7,M,2.0,0462*4A

CDRadio,182235,30.163533,db,12174,177,3,$GNGGA,102232.00,2234.22567,N,11356.25145,E,5,10,1.23,66.2,M,-2.7,M,2.0,0462*45

CDRadio,182236,29.076273,db,12197,177,3,$GNGGA,102233.00,2234.22564,N,11356.25140,E,5,10,1.23,66.0,M,-2.7,M,2.0,0462*40

CDRadio,182237,27.364600,db,12197,177,3,$GNGGA,102234.00,2234.22562,N,11356.25136,E,5,10,1.23,65.8,M,-2.7,M,2.0,0462*4B

CDRadio,182238,28.596736,db,12220,177,3,$GNGGA,102235.00,2234.22561,N,11356.25132,E,5,10,1.23,65.7,M,-2.7,M,2.0,0462*42

CDRadio,182239,30.168201,db,12243,177,3,$GNGGA,102236.00,2234.22560,N,11356.25129,E,5,10,1.23,65.5,M,-2.7,M,2.0,0462*48

CDRadio,182240,31.223440,db,12266,177,3,$GNGGA,102237.00,2234.22559,N,11356.25124,E,5,10,1.23,65.3,M,-2.7,M,3.0,0462*49

CDRadio,182241,28.497559,db,12289,177,3,$GNGGA,102238.00,2234.22557,N,11356.25120,E,5,10,1.23,65.0,M,-2.7,M,2.0,0462*4E

CDRadio,182242,32.423771,db,12289,177,3,$GNGGA,102239.00,2234.22553,N,11356.25116,E,5,10,1.23,64.8,M,-2.7,M,2.0,0462*47

CDRadio,182243,30.312624,db,12312,177,3,$GNGGA,102240.00,2234.22548,N,11356.25112,E,5,10,1.23,64.6,M,-2.7,M,2.0,0462*49

CDRadio,182244,29.409788,db,12335,177,3,$GNGGA,102241.00,2234.22546,N,11356.25109,E,5,10,1.23,64.5,M,-2.7,M,2.0,0462*4F

CDRadio,182245,32.052436,db,12358,177,3,$GNGGA,102242.00,2234.22543,N,11356.25106,E,5,10,1.23,64.3,M,-2.7,M,2.0,0462*40

CDRadio,182246,30.696345,db,12381,177,3,$GNGGA,102243.00,2234.22540,N,11356.25100,E,5,10,1.23,64.1,M,-2.7,M,2.0,0462*46

CDRadio,182247,29.924322,db,12404,177,3,$GNGGA,102244.00,2234.22534,N,11356.25096,E,5,10,1.23,63.9,M,-2.7,M,3.0,0462*42

CDRadio,182248,28.740032,db,12427,177,3,$GNGGA,102245.00,2234.22530,N,11356.25093,E,5,10,1.23,63.7,M,-2.7,M,2.0,0462*4D

CDRadio,182249,29.935088,db,12427,177,3,$GNGGA,102246.00,2234.22525,N,11356.25091,E,5,10,1.23,63.5,M,-2.7,M,2.0,0462*4A

